time,pid,algorithm,queue
72,12,ab_mlfq,0
73,23,ab_mlfq,0
74,2,ab_mlfq,0
75,25,ab_mlfq,0
76,21,ab_mlfq,0
77,1,ab_mlfq,0
78,3,ab_mlfq,0
79,4,ab_mlfq,0
80,28,ab_mlfq,0
81,30,ab_mlfq,0
82,2,ab_mlfq,1
83,2,ab_mlfq,1
84,25,ab_mlfq,1
85,1,ab_mlfq,1
86,1,ab_mlfq,1
87,3,ab_mlfq,1
88,3,ab_mlfq,1
89,4,ab_mlfq,1
90,4,ab_mlfq,1
91,28,ab_mlfq,1
92,30,ab_mlfq,1
93,2,ab_mlfq,2
94,2,ab_mlfq,2
95,2,ab_mlfq,2
96,2,ab_mlfq,2
97,2,ab_mlfq,2
98,2,ab_mlfq,2
99,2,ab_mlfq,2
100,2,ab_mlfq,2
101,2,ab_mlfq,2
102,2,ab_mlfq,2
103,2,ab_mlfq,2
104,2,ab_mlfq,2
105,1,ab_mlfq,1
106,1,ab_mlfq,1
107,3,ab_mlfq,1
108,3,ab_mlfq,1
109,4,ab_mlfq,1
110,4,ab_mlfq,1
111,1,ab_mlfq,2
112,1,ab_mlfq,2
113,1,ab_mlfq,2
114,1,ab_mlfq,2
115,1,ab_mlfq,2
116,1,ab_mlfq,2
117,1,ab_mlfq,2
118,1,ab_mlfq,2
119,1,ab_mlfq,2
120,1,ab_mlfq,2
121,1,ab_mlfq,2
122,1,ab_mlfq,2
123,3,ab_mlfq,2
124,3,ab_mlfq,2
125,3,ab_mlfq,2
126,3,ab_mlfq,2
127,3,ab_mlfq,2
128,3,ab_mlfq,2
129,3,ab_mlfq,2
130,3,ab_mlfq,2
131,3,ab_mlfq,2
132,3,ab_mlfq,2
133,3,ab_mlfq,2
134,3,ab_mlfq,2
135,4,ab_mlfq,1
136,4,ab_mlfq,1
137,2,ab_mlfq,1
138,2,ab_mlfq,1
139,4,ab_mlfq,2
140,4,ab_mlfq,2
141,4,ab_mlfq,2
142,4,ab_mlfq,2
143,4,ab_mlfq,2
144,4,ab_mlfq,2
145,4,ab_mlfq,2
146,4,ab_mlfq,2
147,4,ab_mlfq,2
148,4,ab_mlfq,2
149,4,ab_mlfq,2
150,4,ab_mlfq,2
151,1,ab_mlfq,2
152,1,ab_mlfq,2
153,1,ab_mlfq,2
154,1,ab_mlfq,2
155,1,ab_mlfq,2
156,1,ab_mlfq,2
157,1,ab_mlfq,2
158,1,ab_mlfq,2
159,1,ab_mlfq,2
160,1,ab_mlfq,2
161,1,ab_mlfq,2
162,1,ab_mlfq,2
163,2,ab_mlfq,1
164,2,ab_mlfq,1
165,3,ab_mlfq,1
166,3,ab_mlfq,1
167,2,ab_mlfq,2
168,2,ab_mlfq,2
169,2,ab_mlfq,2
170,2,ab_mlfq,2
171,2,ab_mlfq,2
172,2,ab_mlfq,2
173,2,ab_mlfq,2
174,2,ab_mlfq,2
175,2,ab_mlfq,2
176,2,ab_mlfq,2
177,2,ab_mlfq,2
178,2,ab_mlfq,2
179,4,ab_mlfq,2
180,4,ab_mlfq,2
181,4,ab_mlfq,2
182,4,ab_mlfq,2
183,4,ab_mlfq,2
184,4,ab_mlfq,2
185,4,ab_mlfq,2
186,4,ab_mlfq,2
187,4,ab_mlfq,2
188,4,ab_mlfq,2
189,4,ab_mlfq,2
190,4,ab_mlfq,2
191,3,ab_mlfq,1
192,3,ab_mlfq,1
193,1,ab_mlfq,1
194,1,ab_mlfq,1
195,3,ab_mlfq,2
196,3,ab_mlfq,2
197,3,ab_mlfq,2
198,3,ab_mlfq,2
199,3,ab_mlfq,2
200,3,ab_mlfq,2
201,3,ab_mlfq,2
202,3,ab_mlfq,2
203,3,ab_mlfq,2
204,3,ab_mlfq,2
205,3,ab_mlfq,2
206,3,ab_mlfq,2
207,2,ab_mlfq,2
208,2,ab_mlfq,2
209,2,ab_mlfq,2
210,2,ab_mlfq,2
211,2,ab_mlfq,2
212,2,ab_mlfq,2
213,2,ab_mlfq,2
214,2,ab_mlfq,2
215,2,ab_mlfq,2
216,2,ab_mlfq,2
217,2,ab_mlfq,2
218,2,ab_mlfq,2
219,1,ab_mlfq,1
220,1,ab_mlfq,1
221,4,ab_mlfq,1
222,4,ab_mlfq,1
223,1,ab_mlfq,2
224,1,ab_mlfq,2
225,3,ab_mlfq,2
226,3,ab_mlfq,2
227,3,ab_mlfq,2
228,3,ab_mlfq,2
229,3,ab_mlfq,2
230,3,ab_mlfq,2
231,3,ab_mlfq,2
232,3,ab_mlfq,2
233,3,ab_mlfq,2
234,3,ab_mlfq,2
235,3,ab_mlfq,2
236,3,ab_mlfq,2
237,4,ab_mlfq,2
238,4,ab_mlfq,2
239,4,ab_mlfq,2
240,4,ab_mlfq,2
241,4,ab_mlfq,2
242,2,ab_mlfq,2
243,2,ab_mlfq,2
244,2,ab_mlfq,2
245,2,ab_mlfq,2
246,2,ab_mlfq,2
247,2,ab_mlfq,2
248,2,ab_mlfq,2
249,2,ab_mlfq,2
250,2,ab_mlfq,2
251,3,ab_mlfq,3
252,3,ab_mlfq,3
