time,pid,algorithm,queue
0,1,ab_mlfq,0
1,1,ab_mlfq,0
2,18,ab_mlfq,0
3,18,ab_mlfq,0
4,2,ab_mlfq,0
5,2,ab_mlfq,0
6,26,ab_mlfq,0
7,26,ab_mlfq,0
8,4,ab_mlfq,0
9,4,ab_mlfq,0
10,11,ab_mlfq,0
11,11,ab_mlfq,0
12,7,ab_mlfq,0
13,7,ab_mlfq,0
14,20,ab_mlfq,0
15,20,ab_mlfq,0
16,21,ab_mlfq,0
17,21,ab_mlfq,0
18,14,ab_mlfq,0
19,14,ab_mlfq,0
20,19,ab_mlfq,0
21,19,ab_mlfq,0
22,29,ab_mlfq,0
23,29,ab_mlfq,0
24,9,ab_mlfq,0
25,9,ab_mlfq,0
26,5,ab_mlfq,0
27,5,ab_mlfq,0
28,22,ab_mlfq,0
29,22,ab_mlfq,0
30,17,ab_mlfq,0
31,17,ab_mlfq,0
32,23,ab_mlfq,0
33,23,ab_mlfq,0
34,25,ab_mlfq,0
35,25,ab_mlfq,0
36,27,ab_mlfq,0
37,27,ab_mlfq,0
38,15,ab_mlfq,0
39,15,ab_mlfq,0
40,30,ab_mlfq,0
41,8,ab_mlfq,0
42,10,ab_mlfq,0
43,13,ab_mlfq,0
44,28,ab_mlfq,0
45,16,ab_mlfq,0
46,24,ab_mlfq,0
47,3,ab_mlfq,0
48,6,ab_mlfq,0
49,12,ab_mlfq,0
50,1,ab_mlfq,0
51,18,ab_mlfq,0
52,2,ab_mlfq,0
53,26,ab_mlfq,0
54,4,ab_mlfq,0
55,11,ab_mlfq,0
56,5,ab_mlfq,0
57,7,ab_mlfq,0
58,29,ab_mlfq,0
59,9,ab_mlfq,0
60,22,ab_mlfq,0
61,20,ab_mlfq,0
62,21,ab_mlfq,0
63,14,ab_mlfq,0
64,19,ab_mlfq,0
65,17,ab_mlfq,0
66,23,ab_mlfq,0
67,25,ab_mlfq,0
68,27,ab_mlfq,0
69,15,ab_mlfq,0
70,30,ab_mlfq,0
71,8,ab_mlfq,0
72,10,ab_mlfq,0
73,13,ab_mlfq,0
74,28,ab_mlfq,0
75,16,ab_mlfq,0
76,24,ab_mlfq,0
77,3,ab_mlfq,0
78,6,ab_mlfq,0
79,12,ab_mlfq,0
80,1,ab_mlfq,0
81,18,ab_mlfq,0
82,2,ab_mlfq,0
83,26,ab_mlfq,0
84,4,ab_mlfq,0
85,11,ab_mlfq,0
86,5,ab_mlfq,0
87,7,ab_mlfq,0
88,29,ab_mlfq,0
89,9,ab_mlfq,0
90,22,ab_mlfq,0
91,20,ab_mlfq,0
92,21,ab_mlfq,0
93,14,ab_mlfq,0
94,19,ab_mlfq,0
95,17,ab_mlfq,0
96,23,ab_mlfq,0
97,25,ab_mlfq,0
98,27,ab_mlfq,0
99,15,ab_mlfq,0
100,30,ab_mlfq,0
101,8,ab_mlfq,0
102,10,ab_mlfq,0
103,13,ab_mlfq,0
104,28,ab_mlfq,0
105,16,ab_mlfq,0
106,24,ab_mlfq,0
107,3,ab_mlfq,0
108,6,ab_mlfq,0
109,12,ab_mlfq,0
110,1,ab_mlfq,0
111,18,ab_mlfq,0
112,2,ab_mlfq,0
113,26,ab_mlfq,0
114,4,ab_mlfq,0
115,11,ab_mlfq,0
116,5,ab_mlfq,0
117,7,ab_mlfq,0
118,29,ab_mlfq,0
119,9,ab_mlfq,0
120,22,ab_mlfq,0
121,20,ab_mlfq,0
122,21,ab_mlfq,0
123,14,ab_mlfq,0
124,19,ab_mlfq,0
125,17,ab_mlfq,0
126,23,ab_mlfq,0
127,25,ab_mlfq,0
128,27,ab_mlfq,0
129,15,ab_mlfq,0
130,30,ab_mlfq,0
131,8,ab_mlfq,0
132,10,ab_mlfq,0
133,13,ab_mlfq,0
134,28,ab_mlfq,0
135,16,ab_mlfq,0
136,24,ab_mlfq,0
137,3,ab_mlfq,0
138,6,ab_mlfq,0
139,12,ab_mlfq,0
140,1,ab_mlfq,0
141,18,ab_mlfq,0
142,2,ab_mlfq,0
143,26,ab_mlfq,0
144,4,ab_mlfq,0
145,11,ab_mlfq,0
146,5,ab_mlfq,0
147,7,ab_mlfq,0
148,29,ab_mlfq,0
149,9,ab_mlfq,0
150,22,ab_mlfq,0
151,20,ab_mlfq,0
152,21,ab_mlfq,0
153,14,ab_mlfq,0
154,19,ab_mlfq,0
155,17,ab_mlfq,0
156,23,ab_mlfq,0
157,25,ab_mlfq,0
158,27,ab_mlfq,0
159,15,ab_mlfq,0
160,30,ab_mlfq,0
161,8,ab_mlfq,0
162,10,ab_mlfq,0
163,13,ab_mlfq,0
164,28,ab_mlfq,0
165,16,ab_mlfq,0
166,24,ab_mlfq,0
167,3,ab_mlfq,0
168,6,ab_mlfq,0
169,12,ab_mlfq,0
170,1,ab_mlfq,0
171,18,ab_mlfq,0
172,2,ab_mlfq,0
173,26,ab_mlfq,0
174,4,ab_mlfq,0
175,11,ab_mlfq,0
176,5,ab_mlfq,0
177,7,ab_mlfq,0
178,29,ab_mlfq,0
179,9,ab_mlfq,0
180,22,ab_mlfq,0
181,20,ab_mlfq,0
182,21,ab_mlfq,0
183,14,ab_mlfq,0
184,19,ab_mlfq,0
185,17,ab_mlfq,0
186,23,ab_mlfq,0
187,25,ab_mlfq,0
188,27,ab_mlfq,0
189,15,ab_mlfq,0
190,30,ab_mlfq,0
191,8,ab_mlfq,0
192,10,ab_mlfq,0
193,13,ab_mlfq,0
194,28,ab_mlfq,0
195,16,ab_mlfq,0
196,24,ab_mlfq,0
197,3,ab_mlfq,0
198,6,ab_mlfq,0
